report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
GVR_2020_separate,GVR,2020,separate,GVR_financial_statements_2020_separate,GVR\2020\GVR_financial_statements_2020_separate\GVR_financial_statements_2020_separate_extracted.txt,215682
GVR_2021_consolidated,GVR,2021,consolidated,GVR_financial_statements_2021_consolidated,GVR\2021\GVR_financial_statements_2021_consolidated\GVR_financial_statements_2021_consolidated_extracted.txt,284764
GVR_2022_consolidated,GVR,2022,consolidated,GVR_financial_statements_2022_consolidated,GVR\2022\GVR_financial_statements_2022_consolidated\GVR_financial_statements_2022_consolidated_extracted.txt,366074
GVR_2022_separate,GVR,2022,separate,GVR_financial_statements_2022_separate,GVR\2022\GVR_financial_statements_2022_separate\GVR_financial_statements_2022_separate_extracted.txt,212182
GVR_2023_consolidated,GVR,2023,consolidated,GVR_financial_statements_2023_consolidated,GVR\2023\GVR_financial_statements_2023_consolidated\GVR_financial_statements_2023_consolidated_extracted.txt,283299
GVR_2023_separate,GVR,2023,separate,GVR_financial_statements_2023_separate,GVR\2023\GVR_financial_statements_2023_separate\GVR_financial_statements_2023_separate_extracted.txt,220178
GVR_2024_consolidated,GVR,2024,consolidated,GVR_financial_statements_2024_consolidated,GVR\2024\GVR_financial_statements_2024_consolidated\GVR_financial_statements_2024_consolidated_extracted.txt,518844
GVR_2024_separate,GVR,2024,separate,GVR_financial_statements_2024_separate,GVR\2024\GVR_financial_statements_2024_separate\GVR_financial_statements_2024_separate_extracted.txt,391895
GVR_2025_consolidated,GVR,2025,consolidated,GVR_financial_statements_2025_consolidated,GVR\2025\GVR_financial_statements_2025_consolidated\GVR_financial_statements_2025_consolidated_extracted.txt,653742
GVR_2025_separate,GVR,2025,separate,GVR_financial_statements_2025_separate,GVR\2025\GVR_financial_statements_2025_separate\GVR_financial_statements_2025_separate_extracted.txt,387272
HAG_2015_consolidated,HAG,2015,consolidated,HAG_financial_statements_2015_consolidated,HAG\2015\HAG_financial_statements_2015_consolidated\HAG_financial_statements_2015_consolidated_extracted.txt,322189
HAG_2015_separate,HAG,2015,separate,HAG_financial_statements_2015_separate,HAG\2015\HAG_financial_statements_2015_separate\HAG_financial_statements_2015_separate_extracted.txt,221179
HAG_2016_consolidated,HAG,2016,consolidated,HAG_financial_statements_2016_consolidated,HAG\2016\HAG_financial_statements_2016_consolidated\HAG_financial_statements_2016_consolidated_extracted.txt,288609
HAG_2016_separate,HAG,2016,separate,HAG_financial_statements_2016_separate,HAG\2016\HAG_financial_statements_2016_separate\HAG_financial_statements_2016_separate_extracted.txt,182652
HAG_2017_consolidated,HAG,2017,consolidated,HAG_financial_statements_2017_consolidated,HAG\2017\HAG_financial_statements_2017_consolidated\HAG_financial_statements_2017_consolidated_extracted.txt,309356
HAG_2017_separate,HAG,2017,separate,HAG_financial_statements_2017_separate,HAG\2017\HAG_financial_statements_2017_separate\HAG_financial_statements_2017_separate_extracted.txt,193193
HAG_2018_consolidated,HAG,2018,consolidated,HAG_financial_statements_2018_consolidated,HAG\2018\HAG_financial_statements_2018_consolidated\HAG_financial_statements_2018_consolidated_extracted.txt,374042
HAG_2018_separate,HAG,2018,separate,HAG_financial_statements_2018_separate,HAG\2018\HAG_financial_statements_2018_separate\HAG_financial_statements_2018_separate_extracted.txt,194845
HAG_2019_consolidated,HAG,2019,consolidated,HAG_financial_statements_2019_consolidated,HAG\2019\HAG_financial_statements_2019_consolidated\HAG_financial_statements_2019_consolidated_extracted.txt,288633
HAG_2019_separate,HAG,2019,separate,HAG_financial_statements_2019_separate,HAG\2019\HAG_financial_statements_2019_separate\HAG_financial_statements_2019_separate_extracted.txt,177310
HAG_2020_consolidated,HAG,2020,consolidated,HAG_financial_statements_2020_consolidated,HAG\2020\HAG_financial_statements_2020_consolidated\HAG_financial_statements_2020_consolidated_extracted.txt,278500
HAG_2020_separate,HAG,2020,separate,HAG_financial_statements_2020_separate,HAG\2020\HAG_financial_statements_2020_separate\HAG_financial_statements_2020_separate_extracted.txt,179679
HAG_2021_consolidated,HAG,2021,consolidated,HAG_financial_statements_2021_consolidated,HAG\2021\HAG_financial_statements_2021_consolidated\HAG_financial_statements_2021_consolidated_extracted.txt,221850
HAG_2021_separate,HAG,2021,separate,HAG_financial_statements_2021_separate,HAG\2021\HAG_financial_statements_2021_separate\HAG_financial_statements_2021_separate_extracted.txt,158362
HAG_2022_consolidated,HAG,2022,consolidated,HAG_financial_statements_2022_consolidated,HAG\2022\HAG_financial_statements_2022_consolidated\HAG_financial_statements_2022_consolidated_extracted.txt,234187
HAG_2022_separate,HAG,2022,separate,HAG_financial_statements_2022_separate,HAG\2022\HAG_financial_statements_2022_separate\HAG_financial_statements_2022_separate_extracted.txt,166562
HAG_2023_consolidated,HAG,2023,consolidated,HAG_financial_statements_2023_consolidated,HAG\2023\HAG_financial_statements_2023_consolidated\HAG_financial_statements_2023_consolidated_extracted.txt,236708
HAG_2023_separate,HAG,2023,separate,HAG_financial_statements_2023_separate,HAG\2023\HAG_financial_statements_2023_separate\HAG_financial_statements_2023_separate_extracted.txt,158087
HAG_2024_consolidated,HAG,2024,consolidated,HAG_financial_statements_2024_consolidated,HAG\2024\HAG_financial_statements_2024_consolidated\HAG_financial_statements_2024_consolidated_extracted.txt,209321
HAG_2024_separate,HAG,2024,separate,HAG_financial_statements_2024_separate,HAG\2024\HAG_financial_statements_2024_separate\HAG_financial_statements_2024_separate_extracted.txt,148551
HAG_2025_consolidated,HAG,2025,consolidated,HAG_financial_statements_2025_consolidated,HAG\2025\HAG_financial_statements_2025_consolidated\HAG_financial_statements_2025_consolidated_extracted.txt,213413
HAG_2025_separate,HAG,2025,separate,HAG_financial_statements_2025_separate,HAG\2025\HAG_financial_statements_2025_separate\HAG_financial_statements_2025_separate_extracted.txt,149707
HBC_2015_consolidated,HBC,2015,consolidated,HBC_financial_statements_2015_consolidated,HBC\2015\HBC_financial_statements_2015_consolidated\HBC_financial_statements_2015_consolidated_extracted.txt,165365
HBC_2015_separate,HBC,2015,separate,HBC_financial_statements_2015_separate,HBC\2015\HBC_financial_statements_2015_separate\HBC_financial_statements_2015_separate_extracted.txt,146882
HBC_2016_consolidated,HBC,2016,consolidated,HBC_financial_statements_2016_consolidated,HBC\2016\HBC_financial_statements_2016_consolidated\HBC_financial_statements_2016_consolidated_extracted.txt,185627
HBC_2016_separate,HBC,2016,separate,HBC_financial_statements_2016_separate,HBC\2016\HBC_financial_statements_2016_separate\HBC_financial_statements_2016_separate_extracted.txt,143586
HBC_2017_consolidated,HBC,2017,consolidated,HBC_financial_statements_2017_consolidated,HBC\2017\HBC_financial_statements_2017_consolidated\HBC_financial_statements_2017_consolidated_extracted.txt,185636
HBC_2017_separate,HBC,2017,separate,HBC_financial_statements_2017_separate,HBC\2017\HBC_financial_statements_2017_separate\HBC_financial_statements_2017_separate_extracted.txt,150734
HBC_2018_consolidated,HBC,2018,consolidated,HBC_financial_statements_2018_consolidated,HBC\2018\HBC_financial_statements_2018_consolidated\HBC_financial_statements_2018_consolidated_extracted.txt,197226
HBC_2018_separate,HBC,2018,separate,HBC_financial_statements_2018_separate,HBC\2018\HBC_financial_statements_2018_separate\HBC_financial_statements_2018_separate_extracted.txt,157571
HBC_2019_consolidated,HBC,2019,consolidated,HBC_financial_statements_2019_consolidated,HBC\2019\HBC_financial_statements_2019_consolidated\HBC_financial_statements_2019_consolidated_extracted.txt,197308
HBC_2019_separate,HBC,2019,separate,HBC_financial_statements_2019_separate,HBC\2019\HBC_financial_statements_2019_separate\HBC_financial_statements_2019_separate_extracted.txt,152837
HBC_2020_consolidated,HBC,2020,consolidated,HBC_financial_statements_2020_consolidated,HBC\2020\HBC_financial_statements_2020_consolidated\HBC_financial_statements_2020_consolidated_extracted.txt,206997
HBC_2020_separate,HBC,2020,separate,HBC_financial_statements_2020_separate,HBC\2020\HBC_financial_statements_2020_separate\HBC_financial_statements_2020_separate_extracted.txt,148694
HBC_2021_consolidated,HBC,2021,consolidated,HBC_financial_statements_2021_consolidated,HBC\2021\HBC_financial_statements_2021_consolidated\HBC_financial_statements_2021_consolidated_extracted.txt,213724
HBC_2021_separate,HBC,2021,separate,HBC_financial_statements_2021_separate,HBC\2021\HBC_financial_statements_2021_separate\HBC_financial_statements_2021_separate_extracted.txt,155479
HBC_2022_consolidated,HBC,2022,consolidated,HBC_financial_statements_2022_consolidated,HBC\2022\HBC_financial_statements_2022_consolidated\HBC_financial_statements_2022_consolidated_extracted.txt,267778
HBC_2022_separate,HBC,2022,separate,HBC_financial_statements_2022_separate,HBC\2022\HBC_financial_statements_2022_separate\HBC_financial_statements_2022_separate_extracted.txt,199206
HBC_2023_consolidated,HBC,2023,consolidated,HBC_financial_statements_2023_consolidated,HBC\2023\HBC_financial_statements_2023_consolidated\HBC_financial_statements_2023_consolidated_extracted.txt,239491
HBC_2023_separate,HBC,2023,separate,HBC_financial_statements_2023_separate,HBC\2023\HBC_financial_statements_2023_separate\HBC_financial_statements_2023_separate_extracted.txt,259103
HBC_2024_consolidated,HBC,2024,consolidated,HBC_financial_statements_2024_consolidated,HBC\2024\HBC_financial_statements_2024_consolidated\HBC_financial_statements_2024_consolidated_extracted.txt,264627
HBC_2024_separate,HBC,2024,separate,HBC_financial_statements_2024_separate,HBC\2024\HBC_financial_statements_2024_separate\HBC_financial_statements_2024_separate_extracted.txt,324030
HBC_2025_consolidated,HBC,2025,consolidated,HBC_financial_statements_2025_consolidated,HBC\2025\HBC_financial_statements_2025_consolidated\HBC_financial_statements_2025_consolidated_extracted.txt,210576
HBC_2025_separate,HBC,2025,separate,HBC_financial_statements_2025_separate,HBC\2025\HBC_financial_statements_2025_separate\HBC_financial_statements_2025_separate_extracted.txt,226804
HDB_2018_consolidated,HDB,2018,consolidated,HDB_financial_statements_2018_consolidated,HDB\2018\HDB_financial_statements_2018_consolidated\HDB_financial_statements_2018_consolidated_extracted.txt,285824
HDB_2018_separate,HDB,2018,separate,HDB_financial_statements_2018_separate,HDB\2018\HDB_financial_statements_2018_separate\HDB_financial_statements_2018_separate_extracted.txt,266966
HDB_2019_separate,HDB,2019,separate,HDB_financial_statements_2019_separate,HDB\2019\HDB_financial_statements_2019_separate\HDB_financial_statements_2019_separate_extracted.txt,325421
HDB_2020_consolidated,HDB,2020,consolidated,HDB_financial_statements_2020_consolidated,HDB\2020\HDB_financial_statements_2020_consolidated\HDB_financial_statements_2020_consolidated_extracted.txt,284952
HDB_2020_separate,HDB,2020,separate,HDB_financial_statements_2020_separate,HDB\2020\HDB_financial_statements_2020_separate\HDB_financial_statements_2020_separate_extracted.txt,259139
HDB_2021_consolidated,HDB,2021,consolidated,HDB_financial_statements_2021_consolidated,HDB\2021\HDB_financial_statements_2021_consolidated\HDB_financial_statements_2021_consolidated_extracted.txt,298385
HDB_2021_separate,HDB,2021,separate,HDB_financial_statements_2021_separate,HDB\2021\HDB_financial_statements_2021_separate\HDB_financial_statements_2021_separate_extracted.txt,285997
HDB_2022_consolidated,HDB,2022,consolidated,HDB_financial_statements_2022_consolidated,HDB\2022\HDB_financial_statements_2022_consolidated\HDB_financial_statements_2022_consolidated_extracted.txt,256631
HDB_2022_separate,HDB,2022,separate,HDB_financial_statements_2022_separate_1,HDB\2022\HDB_financial_statements_2022_separate_1\HDB_financial_statements_2022_separate_1_extracted.txt,248921
HDB_2022_separate,HDB,2022,separate,HDB_financial_statements_2022_separate_2,HDB\2022\HDB_financial_statements_2022_separate_2\HDB_financial_statements_2022_separate_2_extracted.txt,248963
HDB_2023_consolidated,HDB,2023,consolidated,HDB_financial_statements_2023_consolidated_1,HDB\2023\HDB_financial_statements_2023_consolidated_1\HDB_financial_statements_2023_consolidated_1_extracted.txt,171800
HDB_2023_consolidated,HDB,2023,consolidated,HDB_financial_statements_2023_consolidated_2,HDB\2023\HDB_financial_statements_2023_consolidated_2\HDB_financial_statements_2023_consolidated_2_extracted.txt,272962
HDB_2023_separate,HDB,2023,separate,HDB_financial_statements_2023_separate_1,HDB\2023\HDB_financial_statements_2023_separate_1\HDB_financial_statements_2023_separate_1_extracted.txt,164174
HDB_2023_separate,HDB,2023,separate,HDB_financial_statements_2023_separate_2,HDB\2023\HDB_financial_statements_2023_separate_2\HDB_financial_statements_2023_separate_2_extracted.txt,262700
HDB_2024_consolidated,HDB,2024,consolidated,HDB_financial_statements_2024_consolidated,HDB\2024\HDB_financial_statements_2024_consolidated\HDB_financial_statements_2024_consolidated_extracted.txt,316036
HDB_2024_separate,HDB,2024,separate,HDB_financial_statements_2024_separate,HDB\2024\HDB_financial_statements_2024_separate\HDB_financial_statements_2024_separate_extracted.txt,273100
HDB_2025_consolidated,HDB,2025,consolidated,HDB_financial_statements_2025_consolidated,HDB\2025\HDB_financial_statements_2025_consolidated\HDB_financial_statements_2025_consolidated_extracted.txt,260716
HDB_2025_separate,HDB,2025,separate,HDB_financial_statements_2025_separate,HDB\2025\HDB_financial_statements_2025_separate\HDB_financial_statements_2025_separate_extracted.txt,245143
HDG_2015_consolidated,HDG,2015,consolidated,HDG_financial_statements_2015_consolidated,HDG\2015\HDG_financial_statements_2015_consolidated\HDG_financial_statements_2015_consolidated_extracted.txt,147058
HDG_2015_separate,HDG,2015,separate,HDG_financial_statements_2015_separate,HDG\2015\HDG_financial_statements_2015_separate\HDG_financial_statements_2015_separate_extracted.txt,119389
HDG_2016_consolidated,HDG,2016,consolidated,HDG_financial_statements_2016_consolidated,HDG\2016\HDG_financial_statements_2016_consolidated\HDG_financial_statements_2016_consolidated_extracted.txt,163332
HDG_2016_separate,HDG,2016,separate,HDG_financial_statements_2016_separate,HDG\2016\HDG_financial_statements_2016_separate\HDG_financial_statements_2016_separate_extracted.txt,117093
HDG_2017_consolidated,HDG,2017,consolidated,HDG_financial_statements_2017_consolidated,HDG\2017\HDG_financial_statements_2017_consolidated\HDG_financial_statements_2017_consolidated_extracted.txt,152817
HDG_2017_separate,HDG,2017,separate,HDG_financial_statements_2017_separate,HDG\2017\HDG_financial_statements_2017_separate\HDG_financial_statements_2017_separate_extracted.txt,121114
HDG_2018_consolidated,HDG,2018,consolidated,HDG_financial_statements_2018_consolidated,HDG\2018\HDG_financial_statements_2018_consolidated\HDG_financial_statements_2018_consolidated_extracted.txt,194607
